"Date","Year","Quarter","FY","QFY","Month","GDP_KP","GDP_AGR_KP","GDP_AGR_CAC_KP","GDP_AGR_FOC_KP","GDP_AGR_LST_KP","GDP_AGR_ASS_KP","GDP_AGR_FST_KP","GDP_AGR_FSH_KP","GDP_IND_KP","GDP_IND_MIN_KP","GDP_IND_MAN_KP","GDP_IND_ELC_KP","GDP_IND_H2O_KP","GDP_IND_CON_KP","GDP_SER_KP","GDP_SER_WRT_KP","GDP_SER_TRA_KP","GDP_SER_AFS_KP","GDP_SER_ICT_KP","GDP_SER_FIN_KP","GDP_SER_REE_KP","GDP_SER_PST_KP","GDP_SER_ADM_KP","GDP_SER_PAD_KP","GDP_SER_EDU_KP","GDP_SER_HEA_KP","GDP_SER_AER_KP","GDP_SER_OTH_KP","GDP_SER_HHA_KP","GDP_TAX_KP"
2021-10-01,2021,"Q4","2021/22","Q2","October",34024.4895472906,7330.89198804403,980.050403320631,3553.49403133162,1183.7106407514,4.07806850915115,1115.76085267722,493.797991454011,9440.89249546314,699.919454306844,5323.90388991067,473.623444162301,808.414282718487,2135.03142436484,14902.835964858,2785.66577557077,952.953858340832,886.872687356851,788.245267795638,939.736393097152,2371.65333345565,774.889678568922,662.110360076393,1050.80314344246,1203.44665188795,1340.21572748001,49.0841357313402,842.585599608056,254.573352446001,2349.86909892545
2022-01-01,2022,"Q1","2021/22","Q3","January",32716.6620251083,6120.44666367408,993.728886582057,2141.08161822576,1209.21842962437,2.84189306876946,1243.70054613866,529.875290034457,9148.34977448169,555.657641575983,5273.51536582408,480.90713772939,819.568399307727,2018.70123004452,14962.9705418926,2789.02964970401,1043.11629065945,688.950072884125,788.579251211493,1081.64878471886,2399.9618796327,655.925115957109,664.771716104901,1043.73148725104,1459.38719100769,1206.18402248656,45.4660315900756,839.891396582741,256.3276521018,2484.89504505997
2022-04-01,2022,"Q2","2021/22","Q4","April",34522.2798631183,7804.98676637551,688.457793395716,4113.21813423185,1235.42764124801,5.58230331634101,1233.58572801057,528.715166173024,9308.03761494738,685.742652143974,5182.59608452386,478.247280542751,828.624382157278,2132.82721557952,14980.5542771126,2857.04686134867,921.92420076375,829.101850290079,800.018804206355,1063.38831883249,2456.70659968321,667.963484263705,689.155087385332,1019.19750918191,1341.64185989215,1175.89667170904,46.4767110829603,853.955225254823,258.081093218155,2428.70120468278
2022-07-01,2022,"Q3","2022/23","Q1","July",38746.7370268531,11088.2628059362,969.158124375405,7367.01897552289,1266.69274129202,7.96407246364615,1152.8066217363,324.622270545933,9399.65028801604,531.926357147432,5339.15131984803,498.133227862127,836.375572650891,2194.06381050756,15799.819856407,2985.11456352947,847.415315996362,766.606334047224,810.363537190997,972.986787626003,2501.94057075365,1166.76962942033,773.926898391655,1103.63210382561,1476.49928598872,1228.56261383014,43.9713547213188,862.256455485269,259.774405600206,2459.00407649392
2022-10-01,2022,"Q4","2022/23","Q2","October",35492.0127082805,8197.43641234304,928.293829800421,4243.18510288974,1289.00453601903,4.25173340820258,1158.89361994123,573.80759028442,9216.62420461579,337.304535280737,5395.27337817653,511.181897651579,839.773213685779,2133.09117982117,15607.2904189187,2847.37908836219,930.884169318809,882.808308600175,829.08520952114,1078.22701566258,2539.72896628014,909.400139794157,762.781211541497,1103.74892450713,1194.50583419804,1353.13508395694,47.8858430383885,866.237632985856,261.482991151679,2470.66167240297
2023-01-01,2023,"Q1","2022/23","Q3","January",33446.2279750161,6452.10079485109,1072.73370897139,2047.17332891496,1324.74426938872,2.8588657471492,1275.33253647333,729.258085355546,9213.40133270723,418.132593789118,5202.20224466549,524.089667270402,851.651365752929,2217.32546122929,15193.6997434911,2769.62987175757,943.350957749463,787.969539160988,884.204468921175,874.319899878281,2552.88879987961,857.22834892125,800.292157925929,947.502324905334,1331.63694456021,1260.45307563447,59.8021094963258,861.085847260278,263.335397440189,2587.02610396669
2023-04-01,2023,"Q2","2022/23","Q4","April",36506.4517555192,7589.84033014097,681.868240893283,3777.03728055578,1336.37247757205,5.63989408039076,1260.93166185965,527.99077517981,9899.97651473912,1047.8038515116,5098.46334166363,529.544581859305,863.70849194558,2360.456247759,16317.7334534442,3078.64204180753,899.089270269371,1121.1679170865,946.010904974152,1134.93340870376,2645.33631594475,781.06624976938,806.164244478904,1032.44620169941,1485.74044342757,1194.71426846146,62.6747740678271,864.543731958322,265.203680795251,2698.90145719489
2023-07-01,2023,"Q3","2023/24","Q1","July",41068.0724761312,11715.2699200137,1030.9452675058,7740.06586050199,1364.9638185925,8.38878018856799,1214.79212338973,356.1140698351,10329.7794177036,1057.99197852677,5590.34842773007,557.467300244347,880.672051008017,2243.29966019442,16221.8815374196,3345.85187487915,899.097437884427,941.966781579519,1026.81366801677,989.328788067388,2684.60605742597,658.844990894821,776.128870849545,911.044448734275,1626.56831283802,1143.16027563915,71.0745527901363,880.435748143743,266.959729676694,2801.14160099427
2023-10-01,2023,"Q4","2023/24","Q2","October",37544.3101388747,8365.83113564871,1070.86337528034,4232.32990270833,1392.54448271797,4.56105384761757,1190.43136066779,475.100960426661,9629.92061057069,661.6750443379,5307.7672160332,553.713874145213,884.92462901221,2221.83984704217,16906.1789729613,3089.96917249074,990.626915619666,866.411221974881,974.748362650097,1067.96822516265,2751.33072199296,1316.95364905446,754.285352357455,1176.66511397317,1287.14583895143,1308.59921195648,43.3965517616886,1009.36323947285,268.715395542737,2642.37941969404
2024-01-01,2024,"Q1","2023/24","Q3","January",35728.791475472,6712.979134682,1245.77123579543,2190.28297822587,1421.15920010548,3.09626406550852,1200.14666313602,652.522793353687,9832.82719524314,435.10339234359,5461.89011124574,569.861523801813,895.738514702584,2470.23365314941,16418.9293605424,3035.33873457855,1061.09379577046,897.619017891731,893.745361975286,924.663827097597,2772.5132363678,963.684440747239,853.357875742734,1073.17944647881,1373.05912166608,1353.22973936313,64.6119470352122,882.229587883273,270.603227944505,2764.05578500448
2024-04-01,2024,"Q2","2023/24","Q4","April",38581.8838337671,8392.5623632283,753.117730933685,4166.67356826419,1449.52554029249,6.13299073404757,1391.58436043781,625.528172566082,10008.6790356002,254.567545511426,5659.42038557218,565.927993066224,910.04133260988,2618.72177884045,17379.216218022,3300.17723844376,1045.11622475338,1332.37420905312,778.352989410214,1154.50050048507,2790.4963499843,910.232885892511,870.170902229735,1310.94053227423,1436.75732752091,1352.1463208627,52.3516063727853,773.108352236865,272.490778502428,2801.42621691661
2024-07-01,2024,"Q3","2024/25","Q1","July",43605.8355765995,12457.0395714698,1200.83092656765,8152.8623893733,1480.29906286086,8.74810385191712,1260.49011217185,353.808976644185,10858.9859210985,967.233152989258,5935.87405827359,593.402496044308,911.344445813176,2451.13176797812,17192.952554985,3689.47264852633,1026.4782080631,1064.22043626408,1037.01780423664,1100.2485989627,2776.45104923033,706.596332630583,796.849523359092,941.081702053238,1582.11364341318,1230.98907122061,73.4448924413719,893.742884347965,274.245760235819,3096.85752904624
2024-10-01,2024,"Q4","2024/25","Q2","October",39557.9908420815,9018.05576202397,1173.37450850492,4529.78784591032,1512.26614957107,4.41040343926076,1251.775193565,546.441661033399,10366.7446036456,725.910791523511,5719.20518355988,611.795915231109,912.328059968862,2397.50465336221,17283.6650073902,3320.77938031814,1087.56572413133,1016.19927106006,957.536114190578,1087.51956003545,2834.12497444801,993.973755040763,786.749843260583,1234.95641044331,1350.2059310059,1391.96855471439,48.2263914863091,897.845780576819,276.013316678586,2889.5254690217
2025-01-01,2025,"Q1","2024/25","Q3","January",38727.9873407715,7404.85694687461,1357.32975137567,2262.50527639178,1550.66133496933,3.07070980266999,1287.41275982531,943.877114509845,10560.4363179401,433.193981259473,5747.70988187384,646.308964474598,917.122296901166,2816.101193431,17847.7346828529,3379.99772601377,1200.61004280461,1027.4122954788,1045.19649857856,982.396249792837,2961.880470251,1111.74409684925,949.324573639029,1144.03607159969,1465.7468157335,1349.71486307907,67.7684173719428,883.905857823219,278.000703837598,2914.95939310395
2025-04-01,2025,"Q2","2024/25","Q4","April",40714.0440499082,8683.38293367366,833.806641039838,4257.00013311269,1577.53157406373,7.15362386052621,1362.38969402776,645.501267569129,10766.195324449,365.580976344988,5854.85025639642,661.734301642207,924.106975262834,2959.92281480251,18239.5808872448,3531.48518237772,1170.16350722695,1097.13278896123,881.413674180065,1167.65763400466,2963.94168759158,1094.12424668752,869.510535664935,1327.55705374685,1626.29140468101,1281.15380178373,45.6457300031381,903.502100758484,280.001539576962,3024.88490454073
2025-07-01,2025,"Q3","2025/26","Q1","July",45718.8836228495,12839.6402359382,1285.3573338976,8108.26889020139,1617.345943342,7.71632846487264,1383.21626588005,437.735474152309,11507.7817262355,866.420735053213,6218.05883157856,749.364379151633,937.019711378784,2736.91806907329,18170.9053050263,3917.37045490721,1104.0377150003,1246.56948787762,982.39984822835,1185.9539566341,3003.43743825864,764.253605014124,849.808316818799,895.714112480679,1666.33258933106,1282.8415747445,73.1632278651129,917.214115914442,281.80886195135,3200.55635564955
2025-10-01,2025,"Q4","2025/26","Q2","October",42903.8760101577,9809.05888955216,1320.86236564876,4878.86451264925,1651.73097284846,4.4194805688744,1355.09453276655,598.087025070262,11637.4992559584,924.279099567147,6229.64189600165,677.864044155599,942.692419758197,2863.02179647577,18361.432030473,3483.43124543666,1217.06498276589,1177.72206505408,997.86054028822,1170.91440144901,3008.15604383454,797.942312455611,1088.98495318717,1337.93212858854,1474.26833265713,1465.99272211739,48.1344566100392,811.218984077327,281.80886195135,3095.88583417422
2026-01-01,2026,"Q1","2025/26","Q3","January",40970.2267565178,7563.13906827112,1454.59459655353,2381.27099033015,1652.40506216228,3.41442253087431,1225.05291197616,846.40108471813,11186.2392468377,490.626441433837,6023.08291515063,696.605200713702,955.961015241634,3019.96367429787,18894.6080602249,3564.77043837895,1260.25846075838,1066.60998592897,1209.4712776054,1037.27601260488,3165.58281606537,1200.633438458,1026.48632402213,1200.6411304647,1525.84234536679,1401.86963417158,67.7312848498373,881.776309601187,285.658601948782,3326.2403811841
